epoch,split,total_loss,task_loss_pathmnist,task_loss_dermamnist,task_loss_bloodmnist,task_loss_octmnist,pathmnist_accuracy,pathmnist_f1_macro,pathmnist_loss,dermamnist_accuracy,dermamnist_f1_macro,dermamnist_loss,bloodmnist_accuracy,bloodmnist_f1_macro,bloodmnist_loss,octmnist_accuracy,octmnist_f1_macro,octmnist_loss,avg_f1_macro
33,train,2.663961284805468,0.7661772516761761,0.7080963792339448,0.5532296115056456,0.7327738054484942,0.8777093093326594,0.8776276132910951,0.7661772516761761,0.8880986432685246,0.8882226141455413,0.7080963792339448,0.9668473809430945,0.9668005072368276,0.5532296115056456,0.7954619937154204,0.7956463820305731,0.7327738054484942,0.8820742791760092
33,val,0.6569462055745332,0.6892433941364289,0.9551462233066559,0.5256513208150864,0.6180683707081994,0.9128348660535786,0.9118630346891974,0.6892433941364289,0.7537387836490529,0.637294909633898,0.9551462233066559,0.9719626168224299,0.9703585105487607,0.5256513208150864,0.865675775480059,0.7975294335440709,0.6180683707081994,0.8292614721039817
34,train,2.628556172250222,0.756368537472732,0.6940520367314739,0.5500260161480892,0.7197478208737101,0.8831757519162678,0.8833617135868386,0.756368537472732,0.8954531334938262,0.8945729821090972,0.6940520367314739,0.9683746919927825,0.9683676370887082,0.5500260161480892,0.8022549869904597,0.8020335065686282,0.7197478208737101,0.887083959838318
34,val,0.6530705444190813,0.6886322349309921,0.9939508140087128,0.5250847451388836,0.6058429909306903,0.911735305877649,0.9099962391171351,0.6886322349309921,0.748753738783649,0.642215373445348,0.9939508140087128,0.9725467289719626,0.9716304163617744,0.5250847451388836,0.8733382570162481,0.8073573086541116,0.6058429909306903,0.8327998343945924
35,train,2.6168490355423013,0.7503052594200257,0.6844261878033726,0.5512297241474795,0.7219679665476749,0.8861821784486276,0.8858468252674667,0.7503052594200257,0.8993358762367611,0.8988402699069696,0.6844261878033726,0.9672153448510407,0.9670024481455153,0.5512297241474795,0.8023379383634431,0.8019227886315323,0.7219679665476749,0.888403082987871
35,val,0.6457705931819003,0.6777361929416656,1.0302392840385437,0.5269956886768341,0.5938396398411241,0.9180327868852459,0.9172249398881589,0.6777361929416656,0.7128614157527418,0.6068332536904898,1.0302392840385437,0.9707943925233645,0.9693412941793406,0.5269956886768341,0.8869091580502215,0.8242335686779922,0.5938396398411241,0.8294082641089954
36,train,2.5844511536155683,0.7406376343654936,0.675912791313072,0.5452217581328328,0.7090713792196278,0.8895759032408125,0.890161698176495,0.7406376343654936,0.9046283581223526,0.9041137417503139,0.675912791313072,0.9700789529563925,0.9699950545586546,0.5452217581328328,0.8094187907412468,0.8092876687446119,0.7090713792196278,0.893389540807519
36,val,0.6479628397070843,0.6947515323758126,0.9666387736797333,0.5209484472870827,0.5914164254831713,0.9105357856857257,0.912824362821059,0.6947515323758126,0.7437686939182453,0.6354453842006192,0.9666387736797333,0.9766355140186916,0.9749037991385172,0.5209484472870827,0.8822008862629247,0.8158701500988342,0.5914164254831713,0.8347609240647573
37,train,2.560738044104564,0.7333090439179991,0.6659266107135612,0.5435193399563617,0.7007682300530947,0.8929068688118812,0.8921066740357251,0.7333090439179991,0.9105957078240785,0.9103215527153823,0.6659266107135612,0.9713812262403743,0.9713684262705289,0.5435193399563617,0.8152178144586756,0.8144095997754714,0.7007682300530947,0.8970515631992769
37,val,0.628668218203213,0.6621592894196511,1.0280731767416,0.518023282289505,0.5663260914558588,0.9273290683726509,0.9273599866714893,0.6621592894196511,0.7038883349950149,0.5974331481770917,1.0280731767416,0.9760514018691588,0.9748233202111423,0.518023282289505,0.8959564254062038,0.8308366707058049,0.5663260914558588,0.832613281441382
38,train,2.5415047655626206,0.7261049134411823,0.657884173742299,0.5406800360227045,0.6968375378595688,0.8955600403632694,0.895480602490474,0.7261049134411823,0.9131706372264188,0.9125479155570991,0.657884173742299,0.9713310315397448,0.9711201624937236,0.5406800360227045,0.8161371561410307,0.8163788943787367,0.6968375378595688,0.8988818937300083
38,val,0.6338487779316695,0.6666847541928291,0.9919751286506653,0.5121551379561424,0.5805398988169294,0.9229308276689324,0.923328337093522,0.6666847541928291,0.7377866400797607,0.6258926559251095,0.9919751286506653,0.9807242990654206,0.9803272614254128,0.5121551379561424,0.8878323485967504,0.8267070284795848,0.5805398988169294,0.8390638207309072
39,train,2.520688559222162,0.7185368696158341,0.6506472542771039,0.5362238332296424,0.6920303022743158,0.8988160766363443,0.8986358570111178,0.7185368696158341,0.9151029260829993,0.9150055812989917,0.6506472542771039,0.973368247502667,0.9733613776942125,0.5362238332296424,0.8182809305947629,0.817662018830587,0.6920303022743158,0.9011662087087273
39,val,0.6403947841861973,0.6622873842716217,1.0138991475105286,0.5129315555095673,0.5999269568642904,0.9245301879248301,0.9249132013457919,0.6622873842716217,0.7228315054835494,0.6121738719527878,1.0138991475105286,0.9772196261682243,0.9770822609275067,0.5129315555095673,0.8758308714918759,0.815694045223468,0.5999269568642904,0.8324658448623887
40,train,2.5021284641166477,0.7182072088972806,0.6389545293215191,0.535576873988135,0.682782788763271,0.8995035530030177,0.8997311327836996,0.7182072088972806,0.9228394462458498,0.9220112321632639,0.6389545293215191,0.9739936767427514,0.9740232587310955,0.535576873988135,0.8239398402976975,0.824022508518865,0.682782788763271,0.904947033049231
40,val,0.6520153847725495,0.6685143515467644,0.977624848484993,0.5127243362367153,0.6287130935247555,0.9213314674130347,0.9212838820819188,0.6685143515467644,0.752741774675972,0.6369856643074095,0.977624848484993,0.9783878504672897,0.9790830424032604,0.5127243362367153,0.859582717872969,0.7984632839092575,0.6287130935247555,0.8339539681754615
41,train,2.488149413695702,0.7092739349559283,0.6359852038453294,0.5340327228195318,0.6797774340911183,0.9032295561539803,0.9034951055090666,0.7092739349559283,0.9237139857692757,0.9233767248246315,0.6359852038453294,0.9746097167408675,0.9743796442509824,0.5340327228195318,0.8262672633284469,0.8255834068611916,0.6797774340911183,0.9067087203614681
41,val,0.6271659991015559,0.6536458984017373,0.993718758225441,0.5124576203525066,0.5749776585157528,0.9278288684526189,0.9277582479524743,0.6536458984017373,0.7417746759720838,0.6395311752332236,0.993718758225441,0.9772196261682243,0.9773472980828694,0.5124576203525066,0.89198670605613,0.8311809238921298,0.5749776585157528,0.8439544112901742
42,train,2.4771259833802066,0.7048969222949102,0.6316345365852044,0.53179783634749,0.6779471755989136,0.9055971965346052,0.9049881272645453,0.7048969222949102,0.9262493465254517,0.9263166471567928,0.6316345365852044,0.9754392081662696,0.9752949653844561,0.53179783634749,0.8264889645433972,0.826013459078899,0.6779471755989136,0.9081532997211733
42,val,0.6151859060577725,0.6491460457444191,0.9472918957471848,0.5239532068371773,0.5489782351394032,0.929828068772491,0.9298791263646682,0.6491460457444191,0.7756729810568295,0.634376783197255,0.9472918957471848,0.9742990654205608,0.9738180850505909,0.5239532068371773,0.9062038404726735,0.8471947044616525,0.5489782351394032,0.8463171747685416
43,train,2.458938549529234,0.7012215857914009,0.6221886042773576,0.5288837867842123,0.6722676642331533,0.905319951267622,0.9052624072053307,0.7012215857914009,0.9307118644067797,0.9303582204325657,0.6221886042773576,0.9762913443973726,0.9762203555867681,0.5288837867842123,0.8296728881300687,0.8292630867040416,0.6722676642331533,0.9102760174821765
43,val,0.6233428846234861,0.6496909946203232,1.0058013945817947,0.515710573643446,0.5664736060209052,0.9301279488204718,0.9307279169539545,0.6496909946203232,0.7467597208374875,0.6372280514504957,1.0058013945817947,0.9760514018691588,0.9762045352008292,0.515710573643446,0.8957717872968981,0.8377769047119101,0.5664736060209052,0.8454843520792974
44,train,2.4385154794522608,0.6961595883440439,0.6158156103590877,0.5260632823477903,0.6618097562426077,0.909423320042789,0.9091070190744797,0.6961595883440439,0.9325925352330804,0.9321880139649211,0.6158156103590877,0.9780025381686729,0.9779686369174598,0.5260632823477903,0.8376090052478589,0.8374204197315193,0.6618097562426077,0.9141710224220949
44,val,0.6069671174754268,0.6322220981121063,0.9569765627384186,0.5098049193620682,0.5442946123522382,0.9380247900839664,0.9379015038836703,0.6322220981121063,0.7676969092721835,0.6363524207506155,0.9569765627384186,0.9807242990654206,0.9812307679019768,0.5098049193620682,0.9049113737075333,0.8436366078622004,0.5442946123522382,0.8497803250996157
45,train,2.4243701143241108,0.6892633575659531,0.6132389437176158,0.5237249365959215,0.6565142593371956,0.9121424570755354,0.9121137459796635,0.6892633575659531,0.9345140271843159,0.9343330134552981,0.6132389437176158,0.9780491605313388,0.9780457785366237,0.5237249365959215,0.8396380301382632,0.8394200642487056,0.6565142593371956,0.9159781505550727
45,val,0.6159691072028616,0.6292246729135513,0.9775175303220749,0.5062847174704075,0.5699785268583963,0.9390243902439024,0.9389812828614679,0.6292246729135513,0.7726819541375872,0.6467320662885465,0.9775175303220749,0.9842289719626168,0.9851665418441452,0.5062847174704075,0.8968796159527327,0.8417915814218613,0.5699785268583963,0.8531678681040051
46,train,2.415859888860073,0.687737692896249,0.6041235170944157,0.5243371645954643,0.6561945602112905,0.9122006841505131,0.9120083477511748,0.687737692896249,0.9387937049383673,0.9385770022594908,0.6041235170944157,0.9773066992797934,0.9772700297825456,0.5243371645954643,0.8394841115686427,0.839153587675269,0.6561945602112905,0.91675224186712
46,val,0.6120546499024266,0.6262596443295478,0.9813569784164429,0.5111560299992561,0.5605275866597198,0.9385245901639344,0.9384256066850126,0.6262596443295478,0.7597208374875374,0.6376747628509113,0.9813569784164429,0.9789719626168224,0.9786578939009933,0.5111560299992561,0.895033234859675,0.8387690578492555,0.5605275866597198,0.8483818303215431
47,train,2.39935951286155,0.6803522178759942,0.5979695859233439,0.5226238596232299,0.6512201372950012,0.9164443413370452,0.916482062177905,0.6803522178759942,0.9427045917872051,0.9424914184964519,0.5979695859233439,0.9784259277239451,0.9784194036598504,0.5226238596232299,0.8414586885754146,0.841439762956268,0.6512201372950012,0.9197081618226188
47,val,0.6148633632970892,0.6297979474067688,1.032428801059723,0.5078176409006119,0.5605304074841876,0.9371251499400239,0.9366337716396465,0.6297979474067688,0.7427716849451645,0.6423233764628499,1.032428801059723,0.977803738317757,0.9779454451179682,0.5078176409006119,0.8964180206794683,0.839567282712401,0.5605304074841876,0.8491174689832164
48,train,2.3876467384120668,0.6773600978383947,0.5928443041687864,0.5213724015738177,0.6463194162614884,0.9176393290561954,0.9175637757197,0.6773600978383947,0.9432512659332984,0.9431439654252476,0.5928443041687864,0.978480422622747,0.9785634177666074,0.5213724015738177,0.8446185774967512,0.8439488373714605,0.6463194162614884,0.9208049990707539
48,val,0.6218057968046354,0.6278242558240891,1.015331208705902,0.5131513699889183,0.581441507783047,0.9379248300679728,0.9381333641673115,0.6278242558240891,0.7417746759720838,0.644239193984636,1.015331208705902,0.9760514018691588,0.9751619835957206,0.5131513699889183,0.8845088626292467,0.829728453218273,0.581441507783047,0.8468157487414854
49,train,2.377530598462959,0.674422166113818,0.5897342097152847,0.5190004164690415,0.6426092839566413,0.9200868958026224,0.9201249126556453,0.674422166113818,0.9451066135211486,0.9445798798364299,0.5897342097152847,0.9795584946027424,0.9795585374628748,0.5190004164690415,0.8482479732213687,0.8480978201271074,0.6426092839566413,0.9230902875205145
49,val,0.6090541494929272,0.6199928253889084,0.9667251855134964,0.5141705051064491,0.5583783803984176,0.9438224710115953,0.9440623968278135,0.6199928253889084,0.7716849451645065,0.6542582219399813,0.9667251855134964,0.977803738317757,0.9772786661791928,0.5141705051064491,0.899741506646972,0.8438355287498108,0.5583783803984176,0.8548587034241996
50,train,2.365986365538377,0.6737533104478869,0.5816633173313094,0.5175863298825532,0.6388765349799291,0.9192836398838335,0.9189626172376673,0.6737533104478869,0.9485166980747188,0.9484783418461082,0.5816633173313094,0.9808822103732429,0.9808907022683131,0.5175863298825532,0.8480769975599365,0.8483737663980684,0.6388765349799291,0.9241763569375392
50,val,0.5990618830141814,0.6142084375023842,0.999262124300003,0.5082513988018036,0.5345780156379523,0.9446221511395442,0.944828254062575,0.6142084375023842,0.7597208374875374,0.6325260367087877,0.999262124300003,0.9789719626168224,0.9786260993307411,0.5082513988018036,0.909711964549483,0.8486127156934765,0.5345780156379523,0.8511482764488951
51,train,2.3561846665649795,0.6692242806513907,0.5814739030510853,0.5142930509804496,0.6352023186518004,0.9210291262135922,0.921168729366814,0.6692242806513907,0.9488265908255461,0.9485733844927934,0.5814739030510853,0.9813660979444476,0.9813213605803086,0.5142930509804496,0.8511911679256247,0.8511279550843194,0.6352023186518004,0.9255478573810589
51,val,0.6049706981233929,0.6106902405619621,0.9789927154779434,0.5017115920782089,0.5570805661900099,0.9446221511395442,0.9446801658929534,0.6106902405619621,0.7597208374875374,0.6571162790323983,0.9789927154779434,0.9848130841121495,0.9856311858790651,0.5017115920782089,0.9006646971935007,0.8421195273650525,0.5570805661900099,0.8573867895423674
52,train,2.348039096993193,0.6625152763450708,0.5761498508988776,0.516171762132763,0.6349434192955642,0.9231928595196618,0.9227404282273829,0.6625152763450708,0.951317362959534,0.9512748553316749,0.5761498508988776,0.9810223209971978,0.9810987011416702,0.516171762132763,0.8517113210469258,0.8516743930509711,0.6349434192955642,0.9266970944379247
52,val,0.6020619422197342,0.6164216697216034,0.9584736227989197,0.509149357676506,0.5442058984623399,0.944422231107557,0.9446707255455521,0.6164216697216034,0.7816550348953141,0.6626791662608219,0.9584736227989197,0.9795560747663551,0.9798983729146354,0.509149357676506,0.9083271787296898,0.8548850880368929,0.5442058984623399,0.8605333381894755
53,train,2.3349822780334626,0.6612466094511614,0.5721283939207162,0.5131414406574689,0.6276283593612628,0.9243775873126931,0.9241710964981787,0.6612466094511614,0.9536475045424673,0.9534860681525379,0.5721283939207162,0.9824323276196386,0.9823857140457339,0.5131414406574689,0.8546445120887217,0.8544084897493374,0.6276283593612628,0.928612842111447
53,val,0.6006240323185921,0.6161002352833748,0.9642390161752701,0.5021539516746998,0.5415240436099297,0.944422231107557,0.9450172868472245,0.6161002352833748,0.7766699900299102,0.6583555855944898,0.9642390161752701,0.9830607476635514,0.9826906403680558,0.5021539516746998,0.9085118168389956,0.852373161599011,0.5415240436099297,0.8596091686021953
54,train,2.3234588937191454,0.6556109070925795,0.5656155778959431,0.5109347484765514,0.6281901822048737,0.9271120605942902,0.9270710871352329,0.6556109070925795,0.9563034621251617,0.9562179156404234,0.5656155778959431,0.9828339636691423,0.9828351743935716,0.5109347484765514,0.8547649252296928,0.8544063985406682,0.6281901822048737,0.930132643927474
54,val,0.6009974123343177,0.6021244779229165,1.0027385652065277,0.513783048838377,0.5488209079864413,0.9508196721311475,0.9509089853003098,0.6021244779229165,0.7557328015952144,0.6541166448324491,1.0027385652065277,0.9801401869158879,0.9793898561813892,0.513783048838377,0.9024187592319055,0.848967306252488,0.5488209079864413,0.858345698141659
55,train,2.316389418121603,0.6570929521070816,0.5625628865608211,0.5102357997122237,0.6220385461084305,0.9269213553120682,0.9271034353983588,0.6570929521070816,0.9581731329372014,0.9581114666180587,0.5625628865608211,0.9836170212765958,0.9836144911124334,0.5102357997122237,0.8584677808907352,0.8581748556543495,0.6220385461084305,0.9317510621958002
55,val,0.5850185298401377,0.6015861362218857,0.9619642198085785,0.5039521716535091,0.5122089039447696,0.9504198320671732,0.9504575340867275,0.6015861362218857,0.7776669990029911,0.6405862622672748,0.9619642198085785,0.9789719626168224,0.9786287044483887,0.5039521716535091,0.9218057607090103,0.8704774254556358,0.5122089039447696,0.8600374815645067
56,train,2.3013176444742283,0.648168789171995,0.5614304868296417,0.5088283558637273,0.6147636099355688,0.9304070385768153,0.9306094899059126,0.648168789171995,0.9582246943623617,0.9577928331999953,0.5614304868296417,0.9835928539491845,0.9835974422616027,0.5088283558637273,0.8615255918915239,0.8613664015577173,0.6147636099355688,0.9333415417313069
56,val,0.6190722150647122,0.61244465559721,0.9624887704849243,0.5008236467838287,0.5950689787088439,0.9445221911235506,0.9449050693617603,0.61244465559721,0.7607178464606181,0.632354415923093,0.9624887704849243,0.9848130841121495,0.9851449378362236,0.5008236467838287,0.8747230428360414,0.8211989708234336,0.5950689787088439,0.8459008484861276
57,train,2.3003391556940955,0.6476678618278456,0.5565965691068332,0.5081686635245165,0.620098774249737,0.9306999980561009,0.9306337619036772,0.6476678618278456,0.9604271235053584,0.9600896788444763,0.5565965691068332,0.9841095149830089,0.9840568736151709,0.5081686635245165,0.8599805825242719,0.8596126790661318,0.620098774249737,0.9335982483573639
57,val,0.5914044325118479,0.5964107662439346,0.9292834103107452,0.5073622614145279,0.5366631254207256,0.9528188724510196,0.9531624029418021,0.5964107662439346,0.7866400797607178,0.6546714902250884,0.9292834103107452,0.981892523364486,0.9816281218831562,0.5073622614145279,0.9085118168389956,0.8554249756541823,0.5366631254207256,0.8612217476760573
58,train,2.2881402756380975,0.6447994427260927,0.5523379072731837,0.5062327780217746,0.6145310873724983,0.9317501651832563,0.9315921400690572,0.6447994427260927,0.9622762396613986,0.9621440904388608,0.5523379072731837,0.985047382320957,0.9849618321720408,0.5062327780217746,0.8610340041637752,0.8607506038405828,0.6145310873724983,0.9348621666301354
58,val,0.586504741207413,0.6000399947166443,0.9140717685222626,0.510679442435503,0.5209523051284081,0.9497201119552179,0.9503445169060526,0.6000399947166443,0.7966101694915254,0.6977876814102605,0.9140717685222626,0.9795560747663551,0.9792199125420692,0.510679442435503,0.918205317577548,0.8663722977830741,0.5209523051284081,0.873431102160364
59,train,2.2835888915854707,0.6430503953035652,0.5503638559402366,0.506260689560592,0.6127576429406112,0.9328404548453448,0.933209247199518,0.6430503953035652,0.9627140311458898,0.9626761570824903,0.5503638559402366,0.9849175115832736,0.9848791252025086,0.506260689560592,0.8629412106762807,0.8630443654793254,0.6127576429406112,0.9359522237409605
59,val,0.583937796237676,0.6007969066500664,0.9209844172000885,0.5021296478807926,0.5146438333877298,0.9501199520191923,0.9501936518882128,0.6007969066500664,0.8015952143569293,0.6665652392834139,0.9209844172000885,0.9842289719626168,0.9849771736623223,0.5021296478807926,0.9202363367799113,0.8679567992124985,0.5146438333877298,0.8674232160116118
60,train,2.2722974713919477,0.6373857716029099,0.5475886188281085,0.5045199813159464,0.6093002448676538,0.9342507347645834,0.9344037288497186,0.6373857716029099,0.964050525667193,0.9638843998514378,0.5475886188281085,0.9858831764797387,0.9858859219614107,0.5045199813159464,0.8660387231815804,0.8658061013546929,0.6093002448676538,0.937495038004315
60,val,0.5896809110822885,0.5921711757779121,0.9306516498327255,0.5022021643817425,0.5370058486627978,0.9528188724510196,0.9534012353727032,0.5921711757779121,0.7956131605184447,0.6738310308881406,0.9306516498327255,0.9830607476635514,0.9839746109630472,0.5022021643817425,0.9098042836041359,0.8590981794716035,0.5370058486627978,0.8675762641738736
61,train,2.2626401996494225,0.6360602043106893,0.5439183141842078,0.5039507997390946,0.603252001384056,0.9352353669866832,0.9352047270246682,0.6360602043106893,0.9661554630026079,0.9662859330176453,0.5439183141842078,0.9860962774530555,0.9861843744842955,0.5039507997390946,0.869017048635916,0.8692290744852664,0.603252001384056,0.9392260272529689
61,val,0.5799326284424119,0.5926354318857193,0.9644817411899567,0.499177660793066,0.5078074197436488,0.952718912435026,0.9530567073766656,0.5926354318857193,0.7746759720837487,0.6536792280009086,0.9644817411899567,0.985981308411215,0.9872018886469027,0.499177660793066,0.9226366322008862,0.8722619756096892,0.5078074197436488,0.8665499499085414
62,train,2.2560958761731094,0.6355191170429769,0.54120115244359,0.5024260287323306,0.6005166969805142,0.9356818839880321,0.9356938030527159,0.6355191170429769,0.9669894622445613,0.9667664890288431,0.54120115244359,0.9864185793834035,0.9865249953061347,0.5024260287323306,0.869532267153767,0.8696947246385035,0.6005166969805142,0.9396700030065492
62,val,0.5871146875231162,0.5887665659189224,0.9318216741085052,0.5000790916383266,0.5337233252303545,0.9553178728508597,0.9557094540497949,0.5887665659189224,0.7866400797607178,0.6469896596853726,0.9318216741085052,0.9848130841121495,0.9854602847193031,0.5000790916383266,0.9098042836041359,0.8585502088697411,0.5337233252303545,0.8616774018310529
63,train,2.248384255629319,0.633344757349852,0.5379446427668294,0.5007832899282942,0.5986417845520133,0.9377524860161591,0.9375623076538662,0.633344757349852,0.9676452965847813,0.9674739867478881,0.5379446427668294,0.9878053501606596,0.9878080901861999,0.5007832899282942,0.8705269500651156,0.8707275493742876,0.5986417845520133,0.9408929834905604
63,val,0.5916360548656919,0.5906609460711479,0.9218037724494934,0.5016967058181763,0.5448445268841677,0.9549180327868853,0.9554747733961215,0.5906609460711479,0.8055832502492523,0.6880034111890948,0.9218037724494934,0.9830607476635514,0.9840806415126077,0.5016967058181763,0.9044497784342689,0.8540209402072549,0.5448445268841677,0.8703949415762697
64,train,2.244229730542185,0.632127722646699,0.5343538822962096,0.5013178053771887,0.5980352299754732,0.937073817252838,0.9371972570315891,0.632127722646699,0.9701686625390602,0.9700911291058022,0.5343538822962096,0.986947556800498,0.9869929529560236,0.5013178053771887,0.8714942349641633,0.8714135538937399,0.5980352299754732,0.9414237232467887
64,val,0.5870329695551292,0.6014261320233345,0.9319390654563904,0.49863576516509056,0.5225639939308167,0.9497201119552179,0.9494293786607937,0.6014261320233345,0.8045862412761715,0.6704695942835132,0.9319390654563904,0.9836448598130841,0.984160322684174,0.49863576516509056,0.9136816838995568,0.8612911422104279,0.5225639939308167,0.8663376094597273
65,train,2.236440454168296,0.6281363112902819,0.5323079119323205,0.5017108157018279,0.594101802180186,0.9394021633776606,0.9394707302258968,0.6281363112902819,0.971268584668855,0.9712709976287627,0.5323079119323205,0.9865943372294964,0.9865376510466501,0.5017108157018279,0.8723145050567556,0.8723315266249871,0.594101802180186,0.9424027263815742
65,val,0.5810236665217773,0.5829094529151917,0.9433251321315765,0.5012909062206745,0.521575074556262,0.9570171931227509,0.957315165397579,0.5829094529151917,0.7956131605184447,0.6781896644793417,0.9433251321315765,0.9813084112149533,0.9805171183573441,0.5012909062206745,0.915897341211226,0.8657302397407156,0.521575074556262,0.8704380469937452
66,train,2.2300731916877234,0.6265258258093084,0.5305016270050635,0.49935387400332515,0.5927145889689845,0.9406494960806271,0.9408775292857503,0.6265258258093084,0.9708208926286401,0.9710848898763904,0.5305016270050635,0.9876560115810478,0.9876897606748276,0.49935387400332515,0.8739922076920109,0.8737688256915196,0.5927145889689845,0.943355251382122
