epoch,split,total_loss,task_loss_bloodmnist,bloodmnist_accuracy,bloodmnist_f1_macro,bloodmnist_loss,avg_f1_macro
0,train,1.6344150278879248,1.634509379449098,0.41499660326086957,0.3980894664308631,1.634509379449098,0.3980894664308631
0,val,1.2977061782564436,1.2978509664535522,0.5759345794392523,0.507121295359493,1.2978509664535522,0.507121295359493
1,train,1.3956774369530056,1.395972420339999,0.535750679347826,0.5223628729288252,1.395972420339999,0.5223628729288252
1,val,1.2095657076154436,1.209908434322902,0.655373831775701,0.6210759663060919,1.209908434322902,0.6210759663060919
2,train,1.30357853744341,1.3041221654933433,0.5935801630434783,0.5914118894769623,1.3041221654933433,0.5914118894769623
2,val,1.0865740265165056,1.0870859452656336,0.7254672897196262,0.686693011143874,1.0870859452656336,0.686693011143874
3,train,1.2395980435868967,1.2403908656991047,0.6266983695652174,0.617973942923409,1.2403908656991047,0.617973942923409
3,val,0.9690087948526654,0.9696227056639535,0.7856308411214953,0.7534737397902288,0.9696227056639535,0.7534737397902288
4,train,1.1623020223949267,1.163328292577163,0.6756114130434783,0.6680482570700104,1.163328292577163,0.6680482570700104
4,val,1.0341723220688956,1.0351276227406092,0.7389018691588785,0.7007287798185267,1.0351276227406092,0.7007287798185267
5,train,1.1068145801191744,1.1080634490303372,0.7051630434782609,0.700640770096387,1.1080634490303372,0.700640770096387
5,val,0.8989396946770805,0.8998745935303825,0.8387850467289719,0.8229551734186793,0.8998745935303825,0.8229551734186793
6,train,1.06357560209606,1.0650492751080056,0.7300441576086957,0.7238134168276378,1.0650492751080056,0.7238134168276378
6,val,0.924885664667402,0.926124632358551,0.7961448598130841,0.7652624918653729,0.926124632358551,0.7652624918653729
7,train,1.0486520476963208,1.0504173830799435,0.7374320652173914,0.7339246970141701,1.0504173830799435,0.7339246970141701
7,val,0.8432109866823468,0.844399801322392,0.8434579439252337,0.8171100895679911,0.844399801322392,0.8171100895679911
8,train,1.0457166459249414,1.0477744133576103,0.7400645380434783,0.7352209636315666,1.0477744133576103,0.7352209636315666
8,val,0.9262234738894871,0.92798570224217,0.7920560747663551,0.7572089279197608,0.92798570224217,0.7572089279197608
9,train,0.9852208598800327,0.9874346424704012,0.765625,0.7605628402517,0.9874346424704012,0.7605628402517
9,val,0.8248445987701416,0.8264897891453334,0.8679906542056075,0.8505520573830789,0.8264897891453334,0.8505520573830789
10,train,0.9615926794383837,0.9641337420629419,0.7803158967391305,0.7782253873986383,0.9641337420629419,0.7782253873986383
10,val,0.7538836087499347,0.7553891539573669,0.8989485981308412,0.885056775987312,0.7553891539573669,0.885056775987312
11,train,0.9127265914626743,0.9153754387212836,0.8065557065217391,0.806194883339484,0.9153754387212836,0.806194883339484
11,val,0.7534729412623814,0.7552294390542167,0.897196261682243,0.8836315761421853,0.7552294390542167,0.8836315761421853
12,train,0.9549385957095934,0.9583197080570719,0.7815896739130435,0.7806419511974536,0.9583197080570719,0.7806419511974536
12,val,0.7989935193743024,0.8013687900134495,0.8639018691588785,0.8445543586358867,0.8013687900134495,0.8445543586358867
13,train,0.9174510668153348,0.9209742986637613,0.8001019021739131,0.7991106434494273,0.9209742986637613,0.7991106434494273
13,val,0.6916154537882123,0.6933684774807521,0.915303738317757,0.9055939350591062,0.6933684774807521,0.9055939350591062
14,train,0.8788053445194078,0.8825301955575529,0.8219259510869565,0.8191740343249849,0.8825301955575529,0.8191740343249849
14,val,0.6865844556263515,0.6885299342019218,0.915303738317757,0.900383750225438,0.6885299342019218,0.900383750225438
15,train,0.8050645265890204,0.808453257965005,0.8511379076086957,0.8494237375039424,0.808453257965005,0.8494237375039424
15,val,0.6766037600381034,0.6786724414144244,0.9211448598130841,0.9111980095196808,0.6786724414144244,0.9111980095196808
16,train,0.8277882389400316,0.8318429848422175,0.842391304347826,0.8408001818573494,0.8318429848422175,0.8408001818573494
16,val,0.626406729221344,0.6280346257346017,0.9369158878504673,0.9299214930870617,0.6280346257346017,0.9299214930870617
17,train,0.7429311754910842,0.7462468004744985,0.8758491847826086,0.8751882752986492,0.7462468004744985,0.8751882752986492
17,val,0.6521093419619969,0.6542574167251587,0.9228971962616822,0.912953043011681,0.6542574167251587,0.912953043011681
18,train,0.7401385385057201,0.7437000780001931,0.883406929347826,0.8822590100777621,0.7437000780001931,0.8822590100777621
18,val,0.6558743374688285,0.6582691499165126,0.9264018691588785,0.9147308506390885,0.6582691499165126,0.9147308506390885
19,train,0.7287503312463346,0.7324369199897932,0.8855298913043478,0.8857376661686307,0.7324369199897932,0.8857376661686307
19,val,0.6084400415420532,0.6102153318268912,0.9363317757009346,0.9286303939123026,0.6102153318268912,0.9286303939123026
20,train,0.7105908238369486,0.7142366365246151,0.891219429347826,0.8904635099092106,0.7142366365246151,0.8904635099092106
20,val,0.6074780566351754,0.6093644414629255,0.9410046728971962,0.9363385297646925,0.6093644414629255,0.9363385297646925
21,train,0.7218007315760073,0.7259130996206532,0.8898607336956522,0.8885108476431223,0.7259130996206532,0.8885108476431223
21,val,0.5809790236609322,0.5824715835707528,0.9521028037383178,0.9478769571844161,0.5824715835707528,0.9478769571844161
22,train,0.6575725350690924,0.660662644583246,0.9192425271739131,0.9189212275505692,0.660662644583246,0.9189212275505692
22,val,0.5907456619398934,0.5925398213522775,0.951518691588785,0.9466639991048496,0.5925398213522775,0.9466639991048496
23,train,0.6636042737442515,0.6670085969178573,0.9161005434782609,0.9160937426418446,0.6670085969178573,0.9160937426418446
23,val,0.5982109137943813,0.6002711398260934,0.9439252336448598,0.9388248334494183,0.6002711398260934,0.9388248334494183
24,train,0.6407163622586624,0.6438015530938688,0.9245074728260869,0.9232295549677784,0.6438015530938688,0.9232295549677784
24,val,0.5830928768430438,0.5849140627043588,0.9450934579439252,0.9384919615045326,0.5849140627043588,0.9384919615045326
25,train,0.6421341325925745,0.6454180777072906,0.9206861413043478,0.9199957440818837,0.6454180777072906,0.9199957440818837
25,val,0.6283128346715655,0.6313288978167942,0.9287383177570093,0.9271539166828127,0.6313288978167942,0.9271539166828127
26,train,0.6584537741930588,0.6623067065425541,0.9175441576086957,0.9177283528879614,0.6623067065425541,0.9177283528879614
26,val,0.6357490335191999,0.6391105055809021,0.9334112149532711,0.9253476788210959,0.6391105055809021,0.9253476788210959
27,train,0.6343780406143354,0.6377763890701792,0.9248471467391305,0.92465938987899,0.6377763890701792,0.92465938987899
27,val,0.5506937163216727,0.5518929702895028,0.9614485981308412,0.9593141603352302,0.5518929702895028,0.9593141603352302
28,train,0.6250384255595829,0.6283327379952306,0.9326596467391305,0.9329311159042076,0.6283327379952306,0.9329311159042076
28,val,0.5963056342942374,0.5988560318946838,0.9439252336448598,0.9365254215399546,0.5988560318946838,0.9365254215399546
29,train,0.646844013877537,0.6509313311265863,0.9192425271739131,0.9190809535946969,0.6509313311265863,0.9190809535946969
29,val,0.6100509081568036,0.6131271634783063,0.9369158878504673,0.9268348605642955,0.6131271634783063,0.9268348605642955
30,train,0.605174896509751,0.6081717493741409,0.9392832880434783,0.9391686721697297,0.6081717493741409,0.9391686721697297
30,val,0.5522832955632891,0.5536826082638332,0.9690420560747663,0.9650793265769961,0.5536826082638332,0.9650793265769961
31,train,0.6266895467820375,0.6304962051951367,0.9315557065217391,0.9318762025660771,0.6304962051951367,0.9318762025660771
31,val,0.5921466861452375,0.5948982238769531,0.947429906542056,0.9400714751779076,0.5948982238769531,0.9400714751779076
32,train,0.6018448096254597,0.604956637258115,0.9415760869565217,0.941396695912873,0.604956637258115,0.941396695912873
32,val,0.5348546930721828,0.5357504487037659,0.9748831775700935,0.9730395457454104,0.5357504487037659,0.9730395457454104
33,train,0.6156889575978984,0.619374965843947,0.9354619565217391,0.9354723387484557,0.619374965843947,0.9354723387484557
33,val,0.5515653831618172,0.5530676671436855,0.9719626168224299,0.9697957610328216,0.5530676671436855,0.9697957610328216
34,train,0.5883794401002966,0.5912129878997803,0.9479449728260869,0.9478268662195442,0.5912129878997803,0.9478268662195442
34,val,0.5443977969033378,0.5456815361976624,0.9707943925233645,0.9695537909758609,0.5456815361976624,0.9695537909758609
35,train,0.6073059569234434,0.6109260398408641,0.9392832880434783,0.9394387211202797,0.6109260398408641,0.9394387211202797
35,val,0.5981704848153251,0.6015053732054574,0.9497663551401869,0.9433785809667627,0.6015053732054574,0.9433785809667627
36,train,0.6050154579722363,0.6086567886497664,0.9406419836956522,0.9403082159226559,0.6086567886497664,0.9403082159226559
36,val,0.5539862087794712,0.555706364767892,0.9637850467289719,0.962751261468729,0.555706364767892,0.962751261468729
37,train,0.6010410461736762,0.6046267255492832,0.9421705163043478,0.9420722819759603,0.6046267255492832,0.9420722819759603
37,val,0.5468233823776245,0.5482981630734035,0.9643691588785047,0.962000305469126,0.5482981630734035,0.962000305469126
38,train,0.588040266347968,0.5911957414253898,0.9469259510869565,0.9462849449051607,0.5911957414253898,0.9462849449051607
38,val,0.5316512499536786,0.5325334753308978,0.9725467289719626,0.9698152032510798,0.5325334753308978,0.9698152032510798
39,train,0.5770194828510284,0.5797857914281928,0.9504925271739131,0.9500757172092577,0.5797857914281928,0.9500757172092577
39,val,0.5208343097141811,0.5212743367467608,0.977803738317757,0.9772107783655213,0.5212743367467608,0.9772107783655213
40,train,0.5783081715521605,0.5811850998712622,0.9513417119565217,0.9511167822105522,0.5811850998712622,0.9511167822105522
40,val,0.5582867775644574,0.5603306463786534,0.959696261682243,0.9530830860400907,0.5603306463786534,0.9530830860400907
41,train,0.577394971381063,0.5802836469981981,0.9510869565217391,0.9510893592052925,0.5802836469981981,0.9510893592052925
41,val,0.5353282604898725,0.536402804510934,0.9731308411214953,0.9710569443113188,0.536402804510934,0.9710569443113188
42,train,0.5733067432175512,0.5760674735774165,0.9536345108695652,0.9535798089618954,0.5760674735774165,0.9535798089618954
42,val,0.5501478058951241,0.5518960867609296,0.9667056074766355,0.964027062827858,0.5518960867609296,0.964027062827858
43,train,0.5645560363064641,0.5669663483681886,0.9573709239130435,0.9574834919098212,0.5669663483681886,0.9574834919098212
43,val,0.5314509783472333,0.5323720829827445,0.9725467289719626,0.9713448976425788,0.5323720829827445,0.9713448976425788
44,train,0.5712189505929532,0.5739708218885504,0.9565217391304348,0.9566528221814594,0.5739708218885504,0.9566528221814594
44,val,0.5276839477675301,0.5284386106899807,0.9748831775700935,0.9752129296978619,0.5284386106899807,0.9752129296978619
45,train,0.5552144063555676,0.5572583688342053,0.9634001358695652,0.9634782543344369,0.5572583688342053,0.9634782543344369
45,val,0.5335917557988848,0.534627548285893,0.9731308411214953,0.9731703766060867,0.534627548285893,0.9731703766060867
46,train,0.5641194322834844,0.5666065345639768,0.9593240489130435,0.9587508093857378,0.5666065345639768,0.9587508093857378
46,val,0.5633333240236554,0.5657967925071716,0.9579439252336449,0.955602608625497,0.5657967925071716,0.955602608625497
47,train,0.5585067311058873,0.5607515806737153,0.9611073369565217,0.9612226058134293,0.5607515806737153,0.9612226058134293
47,val,0.5260401964187622,0.5267244407108852,0.9766355140186916,0.9766612817572691,0.5267244407108852,0.9766612817572691
48,train,0.5501347093478494,0.5519967947317206,0.9644191576086957,0.9644596179112626,0.5519967947317206,0.9644596179112626
48,val,0.5333100983074733,0.5343530518668038,0.9713785046728972,0.9686509214464462,0.5343530518668038,0.9686509214464462
49,train,0.5487936514875164,0.5506031007870383,0.9638247282608695,0.9637208105641453,0.5506031007870383,0.9637208105641453
49,val,0.5243271504129682,0.5249286549431937,0.9742990654205608,0.9721196431943153,0.5249286549431937,0.9721196431943153
50,train,0.545629611481791,0.5472911544468092,0.966796875,0.9670433920304976,0.5472911544468092,0.9670433920304976
50,val,0.531409101826804,0.5323648623057774,0.9737149532710281,0.9732613310272127,0.5323648623057774,0.9732613310272127
51,train,0.5463422381359598,0.5480491493059241,0.9665421195652174,0.9662816013251467,0.5480491493059241,0.9662816013251467
51,val,0.52506422996521,0.5257029022489276,0.9766355140186916,0.9755737919177108,0.5257029022489276,0.9755737919177108
52,train,0.5512995266396067,0.553268814864366,0.9631453804347826,0.9631448498345143,0.553268814864366,0.9631448498345143
52,val,0.5428198490824018,0.544364162853786,0.9661214953271028,0.965051754379264,0.544364162853786,0.965051754379264
53,train,0.5438700629317242,0.5454716034557509,0.9668817934782609,0.9667371181453795,0.5454716034557509,0.9667371181453795
53,val,0.5225833484104702,0.5230946711131504,0.9748831775700935,0.9740474123687702,0.5230946711131504,0.9740474123687702
54,train,0.5446358880271083,0.5462846470915753,0.9651834239130435,0.9652239389475611,0.5462846470915753,0.9652239389475611
54,val,0.5260081376348223,0.5266957879066467,0.9748831775700935,0.9738257189742899,0.5266957879066467,0.9738257189742899
55,train,0.5388361396996871,0.5401892104874486,0.9698539402173914,0.9698225202113709,0.5401892104874486,0.9698225202113709
55,val,0.5214671662875584,0.5219189609800067,0.9760514018691588,0.9739700538257843,0.5219189609800067,0.9739700538257843
56,train,0.5365244098331617,0.537760273269985,0.9692595108695652,0.9693768870206267,0.537760273269985,0.9693768870206267
56,val,0.5336776886667524,0.5347664696829659,0.9684579439252337,0.9657745356939642,0.5347664696829659,0.9657745356939642
57,train,0.5321149048597916,0.5331221877232842,0.973250679347826,0.9733620959165681,0.5331221877232842,0.9733620959165681
57,val,0.5147209933825901,0.5148184044020516,0.9789719626168224,0.9778131131632477,0.5148184044020516,0.9778131131632477
58,train,0.5322796747736309,0.5332959242489027,0.97265625,0.9726975059531283,0.5332959242489027,0.9726975059531283
58,val,0.50846899832998,0.5082378685474396,0.9807242990654206,0.9804711599072342,0.5082378685474396,0.9804711599072342
59,train,0.532681920606157,0.5337198441443236,0.9717221467391305,0.9719784171490947,0.5337198441443236,0.9719784171490947
59,val,0.5135803903852191,0.5136160850524902,0.9807242990654206,0.9803187260930362,0.5136160850524902,0.9803187260930362
60,train,0.5285286009311676,0.529348937065705,0.9730808423913043,0.9733688782596291,0.529348937065705,0.9733688782596291
60,val,0.5252789855003357,0.5259288549423218,0.9731308411214953,0.9722790790840021,0.5259288549423218,0.9722790790840021
61,train,0.529090038460234,0.5299394655486812,0.9750339673913043,0.9751351937435644,0.5299394655486812,0.9751351937435644
61,val,0.5208862551621029,0.5213060293878827,0.9783878504672897,0.9783710058591161,0.5213060293878827,0.9783710058591161
62,train,0.5241246728793435,0.5247139373551244,0.9757133152173914,0.975877742670056,0.5247139373551244,0.975877742670056
62,val,0.511407026222774,0.5113317455564227,0.9807242990654206,0.9803657662393024,0.5113317455564227,0.9803657662393024
63,train,0.5219999195440955,0.5224786659945613,0.977921195652174,0.977832772773108,0.5224786659945613,0.977832772773108
63,val,0.5244505490575518,0.5250572902815682,0.9737149532710281,0.9711545849699803,0.5250572902815682,0.9711545849699803
64,train,0.5219007749920306,0.5223747932392618,0.977156929347826,0.9768763096759231,0.5223747932392618,0.9768763096759231
64,val,0.5064005553722382,0.5060695324625287,0.9865654205607477,0.9858644180111331,0.5060695324625287,0.9858644180111331
65,train,0.5289719610110574,0.5298131937566011,0.975203804347826,0.9754939236948178,0.5298131937566011,0.9754939236948178
65,val,0.5090035838740212,0.5088093067918505,0.9807242990654206,0.9803339448883694,0.5088093067918505,0.9803339448883694
66,train,0.5203485145517017,0.5207428167695585,0.9786005434782609,0.9785185276239541,0.5207428167695585,0.9785185276239541
66,val,0.5122686965124947,0.5122456635747638,0.9824766355140186,0.9822331058548871,0.5122456635747638,0.9822331058548871
67,train,0.5132636848999106,0.5132936401211697,0.9794497282608695,0.9792612306425685,0.5132936401211697,0.9792612306425685
67,val,0.5082694164344242,0.5080437745366778,0.9813084112149533,0.9810523664668004,0.5080437745366778,0.9810523664668004
68,train,0.5162294487590375,0.5164145004490147,0.9791949728260869,0.979173636784988,0.5164145004490147,0.979173636784988
68,val,0.5041116178035736,0.5036784410476685,0.9836448598130841,0.9837050121403814,0.5036784410476685,0.9837050121403814
69,train,0.5137221890947093,0.5137821630291317,0.9802139945652174,0.98023418652686,0.5137821630291317,0.98023418652686
69,val,0.5086875004427773,0.5084927805832454,0.9813084112149533,0.9817816792171796,0.5084927805832454,0.9817816792171796
70,train,0.5092285871505737,0.509064723616061,0.9833559782608695,0.9834870269105108,0.509064723616061,0.9834870269105108
70,val,0.5093058901173728,0.5091491895062583,0.9830607476635514,0.9827626552412141,0.5091491895062583,0.9827626552412141
71,train,0.5132523334544637,0.5132962724436885,0.9805536684782609,0.9807638462928868,0.5132962724436885,0.9807638462928868
71,val,0.5092474775654929,0.5090925650937217,0.9801401869158879,0.98005654543541,0.5090925650937217,0.98005654543541
72,train,0.5117620190848475,0.5117347285799358,0.9815726902173914,0.9814630109743766,0.5117347285799358,0.9814630109743766
72,val,0.5049047086920057,0.5045379740851266,0.9836448598130841,0.9831167977443409,0.5045379740851266,0.9831167977443409
73,train,0.5129698709301327,0.5130067234453948,0.9808084239130435,0.9808722848247602,0.5130067234453948,0.9808722848247602
73,val,0.5089230920587268,0.5087611164365496,0.9824766355140186,0.983368794657578,0.5087611164365496,0.983368794657578
74,train,0.5124463892501333,0.5124607772930808,0.981063179347826,0.9808892406144252,0.5124607772930808,0.9808892406144252
74,val,0.5040748885699681,0.5036789604595729,0.9853971962616822,0.9854250259857504,0.5036789604595729,0.9854250259857504
75,train,0.5085060486327047,0.5083307099083195,0.982421875,0.9824706036516301,0.5083307099083195,0.9824706036516301
75,val,0.5118826755455562,0.5118750504084996,0.9795560747663551,0.9788352933588806,0.5118750504084996,0.9788352933588806
76,train,0.5089673542458079,0.5088191524795864,0.9826766304347826,0.9824725911405796,0.5088191524795864,0.9824725911405796
76,val,0.5059366864817483,0.5056439127240863,0.9836448598130841,0.983841725698333,0.5056439127240863,0.983841725698333
77,train,0.5014930840419687,0.5009882916574893,0.9861582880434783,0.98587524404116,0.5009882916574893,0.98587524404116
77,val,0.5108348429203033,0.5107849666050502,0.9807242990654206,0.9801191272402182,0.5107849666050502,0.9801191272402182
78,train,0.5029067552607992,0.5024781473304915,0.9848845108695652,0.9849306524809928,0.5024781473304915,0.9849306524809928
78,val,0.5044174322060176,0.5040644918169294,0.9830607476635514,0.9831866470110012,0.5040644918169294,0.9831866470110012
79,train,0.5072631278763646,0.5070486191822134,0.9819972826086957,0.9822388913271286,0.5070486191822134,0.9822388913271286
79,val,0.506617363010134,0.5063744825976235,0.9824766355140186,0.9818519523871149,0.5063744825976235,0.9818519523871149
80,train,0.5037699633318445,0.5033939636271932,0.9846297554347826,0.9845338375059713,0.5033939636271932,0.9845338375059713
80,val,0.5032436166490827,0.5028453937598637,0.9836448598130841,0.9831667287004568,0.5028453937598637,0.9831667287004568
81,train,0.5023557057847148,0.5019181765939879,0.984375,0.9841581010897453,0.5019181765939879,0.9841581010897453
81,val,0.5013380178383419,0.5008554288319179,0.985981308411215,0.9865904584848819,0.5008554288319179,0.9865904584848819
82,train,0.5017453859681669,0.5012844049412272,0.9864979619565217,0.9863758358608501,0.5012844049412272,0.9863758358608501
82,val,0.505721913916724,0.5054496058395931,0.9824766355140186,0.9814501732262975,0.5054496058395931,0.9814501732262975
83,train,0.49979651686937915,0.4992494524820991,0.9874320652173914,0.9873954272052138,0.4992494524820991,0.9873954272052138
83,val,0.5058374277182988,0.5055747883660453,0.9836448598130841,0.9833804458845674,0.5055747883660453,0.9833804458845674
84,train,0.5008517199236414,0.5003590117330137,0.9859884510869565,0.9861183025804103,0.5003590117330137,0.9861183025804103
84,val,0.5029734117644173,0.5025814771652222,0.9842289719626168,0.9843880801914697,0.5025814771652222,0.9843880801914697
85,train,0.5002045437045719,0.4996860824201418,0.9859035326086957,0.9858233547366815,0.4996860824201418,0.9858233547366815
85,val,0.5055210420063564,0.5052503347396851,0.9842289719626168,0.9842765119084218,0.5052503347396851,0.9842765119084218
86,train,0.49681589201740595,0.49614523286404816,0.98828125,0.9883011277003654,0.49614523286404816,0.9883011277003654
86,val,0.5017934782164437,0.5013543920857566,0.9848130841121495,0.9849561635746846,0.5013543920857566,0.9849561635746846
87,train,0.49696366229782934,0.49630447509496106,0.9878566576086957,0.9880442308948978,0.49630447509496106,0.9880442308948978
87,val,0.5033960044384003,0.5030340041433062,0.9836448598130841,0.9837702745369288,0.5030340041433062,0.9837702745369288
88,train,0.4968258492324663,0.4961643355048221,0.9867527173913043,0.9867420647456708,0.4961643355048221,0.9867420647456708
88,val,0.5065470465591976,0.506331707750048,0.9824766355140186,0.9826944278597202,0.506331707750048,0.9826944278597202
89,train,0.4975495947443921,0.49692438348479895,0.9879415760869565,0.9879088873212981,0.49692438348479895,0.9879088873212981
89,val,0.5031208055359977,0.5027511247566768,0.9830607476635514,0.9826593527458298,0.5027511247566768,0.9826593527458298
90,train,0.4976946394080701,0.4970788029224976,0.9873471467391305,0.987290553925432,0.4970788029224976,0.987290553925432
90,val,0.5034780417169843,0.5031266212463379,0.9848130841121495,0.9855548749982359,0.5031266212463379,0.9855548749982359
91,train,0.4959138547596724,0.4952194522256437,0.9883661684782609,0.9881957765374437,0.4952194522256437,0.9881957765374437
91,val,0.5024476732526507,0.5020510596888406,0.9836448598130841,0.983673742648806,0.5020510596888406,0.983673742648806
92,train,0.49553556934646936,0.49482606740101526,0.98828125,0.9881898482303227,0.49482606740101526,0.9881898482303227
92,val,0.503732694046838,0.5033958213669913,0.9848130841121495,0.984688976100931,0.5033958213669913,0.984688976100931
93,train,0.4932154831678971,0.4924027919769287,0.990234375,0.9901516600431113,0.4924027919769287,0.9901516600431113
93,val,0.5041917817933219,0.503876873425075,0.9842289719626168,0.9846902119045585,0.503876873425075,0.9846902119045585
94,train,0.49521913994913513,0.4944987083258836,0.9877717391304348,0.9879014036799034,0.4944987083258836,0.9879014036799034
94,val,0.5017525213105338,0.50132817029953,0.985981308411215,0.9861620686087222,0.50132817029953,0.9861620686087222
95,train,0.4933412437853606,0.4925370598616807,0.9904891304347826,0.9905039562981024,0.4925370598616807,0.9905039562981024
95,val,0.5031185746192932,0.5027566679886409,0.9853971962616822,0.9860664371257617,0.5027566679886409,0.9860664371257617
96,train,0.4958843653616698,0.49519591357396997,0.987686820652174,0.9876550156811299,0.49519591357396997,0.9876550156811299
96,val,0.5031719080039433,0.5028128581387656,0.9848130841121495,0.9853373465809594,0.5028128581387656,0.9853373465809594
97,train,0.4956361392269964,0.494937055784723,0.9892153532608695,0.9892085735905503,0.494937055784723,0.9892085735905503
97,val,0.5035819028105054,0.5032417007855007,0.9842289719626168,0.9846902119045585,0.5032417007855007,0.9846902119045585
98,train,0.4946907305199167,0.4939493906238805,0.9881963315217391,0.9882087860893705,0.4939493906238805,0.9882087860893705
98,val,0.5034359182630267,0.5030893683433533,0.9842289719626168,0.9846902119045585,0.5030893683433533,0.9846902119045585
99,train,0.4922394000965616,0.49138780456522235,0.9900645380434783,0.9899277805157372,0.49138780456522235,0.9899277805157372
99,val,0.5039968575750079,0.503675890820367,0.9842289719626168,0.9846902119045585,0.503675890820367,0.9846902119045585
